2024-08-16 18:51:34,010 INFO    StreamThr :3927448 [internal.py:wandb_internal():85] W&B internal server running at pid: 3927448, started at: 2024-08-16 18:51:34.009192
2024-08-16 18:51:34,542 DEBUG   HandlerThread:3927448 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-362.24.1.el9_3.0.1.x86_64-x86_64-with-glibc2.34', 'python': '3.12.4', 'heartbeatAt': '2024-08-16T17:51:34.521867', 'startedAt': '2024-08-16T17:51:34.001431', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/main_training_accelerate.py', 'codePathLocal': 'main_training_accelerate.py', 'codePath': 'main_training_accelerate.py', 'git': {'remote': 'https://github.com/charles-kmc/Conditional-Diffusion-Models-for-IVP.git', 'commit': '47b01ebe9bfe94ff0d509764ffceac3cf0891767'}, 'email': 'ckemajou@aimsammi.org', 'root': '/users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP', 'host': 'gpu13.pri.dmog.alces.network', 'username': 'cmk2000', 'executable': '/users/cmk2000/.conda/envs/dmog_env39/bin/python3', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2818.578625000002, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 3716.489, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 3406.537, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 31.200942993164062, 'used': 6.837368011474609}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 502.8675956726074}}
2024-08-16 18:51:34,542 INFO    HandlerThread:3927448 [system_monitor.py:probe():224] Finished collecting system info
2024-08-16 18:51:34,542 INFO    HandlerThread:3927448 [system_monitor.py:probe():227] Publishing system info
2024-08-16 18:51:34,542 DEBUG   HandlerThread:3927448 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-16 18:51:35,417 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/conda-environment.yaml
2024-08-16 18:51:37,418 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/conda-environment.yaml
2024-08-16 18:51:37,462 DEBUG   HandlerThread:3927448 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-16 18:51:37,464 INFO    HandlerThread:3927448 [system_monitor.py:probe():229] Finished publishing system info
2024-08-16 18:51:37,467 DEBUG   SenderThread:3927448 [sender.py:send():391] send: files
2024-08-16 18:51:37,467 INFO    SenderThread:3927448 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-16 18:51:37,572 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: python_packages
2024-08-16 18:51:37,572 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: python_packages
2024-08-16 18:51:37,573 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: stop_status
2024-08-16 18:51:37,574 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: stop_status
2024-08-16 18:51:37,575 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 18:51:37,817 DEBUG   SenderThread:3927448 [sender.py:send():391] send: telemetry
2024-08-16 18:51:37,998 INFO    wandb-upload_0:3927448 [upload_job.py:push():130] Uploaded file /tmp/tmpjez5cnoxwandb/oubh6uah-wandb-metadata.json
2024-08-16 18:51:38,384 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: partial_history
2024-08-16 18:51:38,384 DEBUG   SenderThread:3927448 [sender.py:send():391] send: history
2024-08-16 18:51:38,384 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: summary_record
2024-08-16 18:51:38,386 INFO    SenderThread:3927448 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:51:38,419 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/requirements.txt
2024-08-16 18:51:38,419 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/wandb-metadata.json
2024-08-16 18:51:38,419 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/wandb-summary.json
2024-08-16 18:51:38,419 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/output.log
2024-08-16 18:51:38,575 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 18:51:38,774 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: partial_history
2024-08-16 18:51:38,774 DEBUG   SenderThread:3927448 [sender.py:send():391] send: history
2024-08-16 18:51:38,774 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: summary_record
2024-08-16 18:51:38,776 INFO    SenderThread:3927448 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:51:39,005 DEBUG   SenderThread:3927448 [sender.py:send():391] send: exit
2024-08-16 18:51:39,005 INFO    SenderThread:3927448 [sender.py:send_exit():598] handling exit code: 1
2024-08-16 18:51:39,005 INFO    SenderThread:3927448 [sender.py:send_exit():600] handling runtime: 4
2024-08-16 18:51:39,006 INFO    SenderThread:3927448 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:51:39,006 INFO    SenderThread:3927448 [sender.py:send_exit():606] send defer
2024-08-16 18:51:39,006 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,007 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-16 18:51:39,007 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,007 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-16 18:51:39,007 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 1
2024-08-16 18:51:39,007 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,007 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-16 18:51:39,007 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,007 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-16 18:51:39,007 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 2
2024-08-16 18:51:39,007 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,007 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-16 18:51:39,007 INFO    HandlerThread:3927448 [system_monitor.py:finish():203] Stopping system monitor
2024-08-16 18:51:39,007 DEBUG   SystemMonitor:3927448 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-16 18:51:39,007 DEBUG   SystemMonitor:3927448 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-16 18:51:39,007 DEBUG   SystemMonitor:3927448 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-16 18:51:39,015 INFO    HandlerThread:3927448 [interfaces.py:finish():200] Joined cpu monitor
2024-08-16 18:51:39,015 INFO    HandlerThread:3927448 [interfaces.py:finish():200] Joined disk monitor
2024-08-16 18:51:39,124 INFO    HandlerThread:3927448 [interfaces.py:finish():200] Joined gpu monitor
2024-08-16 18:51:39,124 INFO    HandlerThread:3927448 [interfaces.py:finish():200] Joined memory monitor
2024-08-16 18:51:39,124 INFO    HandlerThread:3927448 [interfaces.py:finish():200] Joined network monitor
2024-08-16 18:51:39,125 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,125 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-16 18:51:39,125 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 3
2024-08-16 18:51:39,125 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,125 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-16 18:51:39,125 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: status_report
2024-08-16 18:51:39,125 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,125 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 3
2024-08-16 18:51:39,125 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 4
2024-08-16 18:51:39,125 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,125 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-16 18:51:39,125 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,125 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 4
2024-08-16 18:51:39,125 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 5
2024-08-16 18:51:39,125 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,125 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-16 18:51:39,125 DEBUG   SenderThread:3927448 [sender.py:send():391] send: summary
2024-08-16 18:51:39,127 INFO    SenderThread:3927448 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:51:39,127 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,127 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 5
2024-08-16 18:51:39,127 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 6
2024-08-16 18:51:39,127 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,127 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-16 18:51:39,127 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,127 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 6
2024-08-16 18:51:39,129 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: status_report
2024-08-16 18:51:39,274 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 7
2024-08-16 18:51:39,274 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:39,274 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-16 18:51:39,274 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:39,274 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 7
2024-08-16 18:51:39,419 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/config.yaml
2024-08-16 18:51:39,420 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/wandb-summary.json
2024-08-16 18:51:40,005 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-16 18:51:40,346 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 8
2024-08-16 18:51:40,346 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: poll_exit
2024-08-16 18:51:40,346 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:40,346 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-16 18:51:40,346 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:40,346 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 8
2024-08-16 18:51:40,346 INFO    SenderThread:3927448 [job_builder.py:build():440] Attempting to build job artifact
2024-08-16 18:51:40,347 INFO    SenderThread:3927448 [job_builder.py:_get_source_type():569] is repo sourced job
2024-08-16 18:51:40,365 INFO    SenderThread:3927448 [job_builder.py:build():545] adding wandb-job metadata file
2024-08-16 18:51:40,371 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 9
2024-08-16 18:51:40,371 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:40,371 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-16 18:51:40,371 DEBUG   SenderThread:3927448 [sender.py:send():391] send: artifact
2024-08-16 18:51:40,420 INFO    Thread-12 :3927448 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/output.log
2024-08-16 18:51:41,005 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-16 18:51:41,066 INFO    SenderThread:3927448 [sender.py:send_artifact():1549] sent artifact job-https___github.com_charles-kmc_Conditional-Diffusion-Models-for-IVP.git_main_training_accelerate.py - {'id': 'QXJ0aWZhY3Q6MTE1Mjk3NTI5NQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNDY4NTY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE1MzA0Nzg2Nw==', 'versionIndex': 2}}}
2024-08-16 18:51:41,066 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:41,066 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 9
2024-08-16 18:51:41,066 INFO    SenderThread:3927448 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-16 18:51:41,421 INFO    SenderThread:3927448 [dir_watcher.py:finish():388] scan: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files
2024-08-16 18:51:41,421 INFO    SenderThread:3927448 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/output.log output.log
2024-08-16 18:51:41,422 INFO    SenderThread:3927448 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/wandb-summary.json wandb-summary.json
2024-08-16 18:51:41,423 INFO    SenderThread:3927448 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/wandb-metadata.json wandb-metadata.json
2024-08-16 18:51:41,423 INFO    SenderThread:3927448 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/conda-environment.yaml conda-environment.yaml
2024-08-16 18:51:41,423 INFO    SenderThread:3927448 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/config.yaml config.yaml
2024-08-16 18:51:41,423 INFO    SenderThread:3927448 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/requirements.txt requirements.txt
2024-08-16 18:51:41,423 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 10
2024-08-16 18:51:41,423 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: poll_exit
2024-08-16 18:51:41,423 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:41,423 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-16 18:51:41,423 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:41,423 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 10
2024-08-16 18:51:41,424 INFO    SenderThread:3927448 [file_pusher.py:finish():169] shutting down file pusher
2024-08-16 18:51:41,770 INFO    wandb-upload_0:3927448 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/output.log
2024-08-16 18:51:41,804 INFO    wandb-upload_1:3927448 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/wandb-summary.json
2024-08-16 18:51:41,851 INFO    wandb-upload_3:3927448 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/config.yaml
2024-08-16 18:51:41,853 INFO    wandb-upload_4:3927448 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/requirements.txt
2024-08-16 18:51:41,896 INFO    wandb-upload_2:3927448 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_185134-dylpl2hd/files/conda-environment.yaml
2024-08-16 18:51:42,006 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-16 18:51:42,006 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: poll_exit
2024-08-16 18:51:42,096 INFO    Thread-11 (_thread_body):3927448 [sender.py:transition_state():626] send defer: 11
2024-08-16 18:51:42,096 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:42,096 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-16 18:51:42,097 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:42,097 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 11
2024-08-16 18:51:42,097 INFO    SenderThread:3927448 [file_pusher.py:join():175] waiting for file pusher
2024-08-16 18:51:42,097 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 12
2024-08-16 18:51:42,097 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:42,097 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-16 18:51:42,098 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:42,098 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 12
2024-08-16 18:51:42,098 INFO    SenderThread:3927448 [file_stream.py:finish():601] file stream finish called
2024-08-16 18:51:42,251 INFO    SenderThread:3927448 [file_stream.py:finish():605] file stream finish is done
2024-08-16 18:51:42,251 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 13
2024-08-16 18:51:42,251 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:42,251 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-16 18:51:42,251 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
2024-08-16 18:51:42,251 INFO    SenderThread:3927448 [sender.py:send_request_defer():622] handle sender defer: 13
2024-08-16 18:51:42,251 INFO    SenderThread:3927448 [sender.py:transition_state():626] send defer: 14
2024-08-16 18:51:42,251 DEBUG   HandlerThread:3927448 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:51:42,251 INFO    HandlerThread:3927448 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-16 18:51:42,251 DEBUG   SenderThread:3927448 [sender.py:send():391] send: final
2024-08-16 18:51:42,251 DEBUG   SenderThread:3927448 [sender.py:send():391] send: footer
2024-08-16 18:51:42,251 DEBUG   SenderThread:3927448 [sender.py:send_request():418] send_request: defer
